,Hand_Signal,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
929,40,64,114,3,108,-56,77,-84,28,-66,-10,-37,9,-47,-32,-35,7,-27,40,0,0,-11,-39,0,13,5,46,37,-3,25,-39,32,14,34,46,76,0,62,-28,62,9,60,34
930,40,65,116,4,109,-55,77,-83,28,-66,-10,-38,10,-46,-31,-34,7,-27,40,0,0,-10,-38,3,15,6,47,37,-3,26,-37,35,16,36,46,76,1,62,-28,64,10,63,32
931,40,61,115,1,106,-56,75,-82,28,-66,-10,-37,8,-45,-32,-35,7,-28,40,0,0,-9,-39,1,15,4,47,36,-3,27,-37,33,16,33,47,75,2,62,-27,62,11,60,34
932,40,62,116,1,109,-56,77,-81,27,-66,-11,-38,10,-44,-32,-33,6,-26,40,0,0,-8,-38,3,17,6,49,36,-2,28,-35,34,20,35,49,75,4,63,-25,63,14,61,38
933,40,61,115,1,106,-56,75,-82,25,-64,-13,-38,9,-43,-33,-30,6,-24,39,0,0,-6,-40,6,15,7,47,37,-3,30,-36,37,17,36,47,76,3,65,-27,66,12,64,35
934,40,60,111,1,106,-57,70,-80,20,-60,-15,-40,7,-40,-39,-27,2,-23,36,0,0,-2,-45,9,12,7,43,37,-1,35,-37,40,17,38,44,76,4,70,-27,71,10,67,31
935,40,55,116,-4,107,-59,71,-81,20,-62,-14,-38,7,-40,-37,-28,1,-23,36,0,0,-3,-41,7,13,6,45,36,0,33,-36,39,17,36,47,74,6,67,-28,69,9,65,33
936,40,54,118,-4,106,-58,69,-79,19,-59,-15,-39,7,-38,-36,-27,1,-23,35,0,0,-1,-41,9,14,8,47,37,0,35,-33,41,20,38,48,76,7,68,-25,70,12,67,34
937,40,55,117,-2,107,-58,70,-81,20,-62,-12,-40,8,-38,-36,-27,0,-24,33,0,0,0,-39,10,15,7,45,37,0,35,-33,41,19,37,46,75,6,69,-25,69,12,65,34
938,40,54,118,-4,105,-57,68,-79,18,-58,-14,-40,6,-37,-37,-26,0,-23,33,0,0,2,-41,12,14,9,46,37,0,37,-33,43,20,38,48,74,7,69,-25,71,12,67,34
939,40,50,120,-6,106,-56,68,-78,18,-58,-16,-38,6,-36,-36,-26,2,-24,35,0,0,2,-39,10,16,6,46,35,1,38,-31,41,21,35,47,73,9,69,-23,69,14,64,35
940,40,50,119,-6,103,-56,67,-78,18,-58,-14,-37,6,-36,-38,-26,1,-24,35,0,0,1,-41,9,15,6,45,36,1,37,-35,39,18,34,46,73,10,69,-22,68,13,62,35
941,40,52,120,-5,104,-56,67,-78,18,-59,-16,-37,6,-35,-39,-25,-2,-24,32,0,0,1,-40,9,14,5,45,35,1,36,-34,39,19,33,48,71,9,68,-21,67,15,60,39
942,40,52,117,-6,102,-57,65,-79,15,-58,-18,-37,5,-35,-40,-26,-2,-25,31,0,0,0,-41,8,13,5,41,34,0,34,-35,38,18,33,44,70,7,66,-24,65,12,61,33
943,40,50,120,-6,104,-57,66,-78,17,-58,-15,-37,6,-33,-38,-24,1,-23,33,0,0,2,-40,10,15,7,44,35,1,36,-33,39,19,34,46,70,8,67,-22,67,13,62,33
944,40,51,114,-4,101,-54,64,-71,13,-49,-19,-36,5,-31,-37,-20,3,-20,32,0,0,4,-41,11,13,6,41,34,1,37,-34,40,18,35,44,67,7,65,-22,65,13,61,32
945,40,47,112,-5,96,-53,62,-72,15,-51,-14,-36,5,-32,-38,-23,-5,-22,27,0,0,4,-40,10,10,7,39,34,2,37,-32,40,16,34,43,68,11,65,-18,65,17,60,37
946,40,50,110,-2,97,-51,62,-68,14,-48,-16,-36,6,-31,-39,-18,-6,-16,26,0,0,7,-40,16,11,11,40,34,0,39,-31,44,17,37,42,67,7,67,-21,69,14,63,33
947,40,46,111,-5,97,-52,61,-70,13,-50,-15,-37,5,-31,-37,-21,-1,-20,29,0,0,5,-39,12,11,7,38,33,2,37,-28,40,18,34,41,65,10,64,-16,65,17,60,34
948,40,45,108,-7,95,-55,59,-70,11,-50,-19,-35,4,-31,-38,-21,-2,-19,28,0,0,4,-40,11,11,7,40,31,2,35,-28,38,19,33,42,63,10,61,-18,63,15,59,32
949,40,40,109,-11,93,-55,58,-70,12,-51,-18,-34,4,-33,-36,-23,-3,-20,28,0,0,2,-34,9,14,6,42,31,3,33,-25,36,19,32,41,63,13,61,-14,61,16,57,32
950,40,43,107,-7,94,-54,58,-68,11,-46,-16,-35,3,-29,-36,-20,-3,-20,26,0,0,5,-37,12,11,7,39,33,2,37,-27,40,20,33,43,64,11,64,-15,64,20,59,38
951,40,43,106,-7,94,-54,56,-69,7,-47,-20,-34,2,-27,-37,-19,-2,-19,27,0,0,6,-35,12,13,5,39,31,3,36,-25,38,21,31,43,62,11,63,-14,64,19,59,36
952,40,41,105,-8,93,-53,54,-66,6,-47,-22,-33,2,-26,-38,-17,-3,-18,24,0,0,7,-36,13,12,6,36,30,1,37,-26,39,20,32,39,60,8,64,-16,64,18,58,34
953,40,42,103,-6,92,-52,52,-69,4,-49,-23,-34,1,-27,-40,-17,-4,-19,22,0,0,9,-37,15,13,6,34,30,1,39,-26,41,20,32,38,60,7,65,-19,66,14,60,31
954,40,35,104,-14,93,-58,51,-70,2,-47,-22,-33,-1,-25,-38,-19,1,-22,24,0,0,8,-35,10,16,1,35,30,3,37,-25,37,24,28,42,58,10,63,-15,62,19,55,36
